chromosome,start,end,value
3,2016246,2020103,0.00126
3,2019849,2022102,0.01236
3,2022433,2033912,0.00115
3,2034913,2037791,0.00627
3,2038312,2038977,0.00295
3,2038978,2043169,0.0032
3,2044352,2047209,0.01064
3,2047219,2048553,2e-05
3,2048900,2052147,0.00987
3,2052693,2055666,0.00549
3,2055623,2060585,0.00307
3,2060615,2062153,0.00737
3,2062131,2067417,0.00934
3,2069369,2074087,0.01227
3,2074185,2078613,0.01105
3,2079033,2083472,0.00135
3,2083394,2087793,0.00613
3,2087916,2090541,0.00602
3,2091262,2091798,0.00428
3,2094998,2099250,0.00777
3,2100021,2101402,0.00659
3,2102316,2104908,0.01118
3,2105399,2113698,0.00518
3,2114151,2114948,0.00158
3,2115426,2116825,0.00566
3,2117127,2118074,0.00931
3,2118169,2120181,0.00041
3,2120324,2124166,0.01222
3,2124155,2126156,0.00333
3,2126312,2127467,0.00442
3,2129551,2130451,0.01016
3,2132758,2134665,0.00697
3,2134773,2137641,0.00613
3,2140026,2141547,0.00557
3,2143488,2144521,0.00818
3,2144384,2145807,0.0097
3,2146243,2150851,0.00763
3,2150823,2156073,0.01071
3,2153864,2156299,0.00343
3,2156736,2157916,0.00884
3,2157908,2160669,0.00315
3,2161735,2166357,0.01027
3,2167730,2169222,0.00217
3,2167847,2168960,0.01163
3,2169768,2175771,0.00579
3,2176788,2177616,0.00376
3,2178129,2178291,0.00107
3,2178630,2181341,0.0022
3,2181346,2185126,0.01182
3,2185129,2189434,0.00036
3,2192685,2194321,0.00218
3,2194208,2196581,0.01175
3,2199632,2201150,0.0101
3,2201432,2205171,0.00681
3,2205377,2205800,0.00644
3,2206387,2208058,0.00276
3,2209405,2211515,0.01266
3,2212063,2212742,0.0091
3,2212289,2216483,0.00162
3,2217622,2221956,0.01115
3,2222526,2225522,0.0079
3,2225855,2229555,0.00318
3,2229355,2232361,0.00771
3,2232534,2237141,0.01041
3,2237897,2240266,0.00023
3,2241002,2243124,0.00894
3,2242998,2244828,0.00614
3,2245164,2250796,0.00751
3,2251946,2253597,0.01108
3,2254479,2255742,0.0118
3,2255710,2258204,0.00981
3,2261104,2264064,0.00133
3,2263806,2264721,0.00671
3,2264862,2279916,0.00525
3,2280194,2282339,0.00241
3,2282233,2285549,0.00901
3,2285777,2287592,0.0003
3,2288732,2290515,0.0029
3,2290652,2292660,0.00241
3,2292753,2295680,0.00087
3,2297886,2299572,0.01011
3,2299773,2300531,0.00337
3,2303075,2306615,0.00698
3,2307082,2308456,0.00877
3,2309609,2310983,0.00924
3,2313998,2317364,0.00355
3,2317616,2317926,0.0071
3,2321546,2324568,0.0024
3,2324603,2327659,0.00743
3,2327818,2329926,0.01198
3,2332004,2334185,0.0101
3,2335612,2339168,0.00432
3,2340845,2343697,0.01182
3,2347186,2348791,0.00432
3,2354640,2356884,0.00803
3,2357907,2360549,0.01126
3,2360988,2362824,0.00403
3,2365301,2366496,0.00518
3,2367222,2372445,0.01183
3,2372317,2373556,0.00417
3,2373913,2376975,0.00332
3,2378219,2378805,0.01233
3,2379128,2380429,0.00894
3,2381188,2383369,0.00625
3,2383442,2383937,0.0068
3,2384375,2385982,0.0108
3,2386611,2388696,0.00323
3,2388703,2389823,0.01135
3,2391122,2391908,0.00033
3,2392216,2393778,0.00833
3,2393686,2394694,0.01175
3,2394891,2398291,0.00138
3,2398746,2398874,0.00703
3,2398951,2400603,0.0124
3,2400534,2404499,0.00654
3,2404493,2407634,0.01106
3,2409477,2411329,0.00615
3,2411321,2413587,0.00486
3,2413623,2416284,0.01147
3,2416243,2417822,0.00998
3,2418049,2420331,0.0054
3,2420838,2422825,0.00219
3,2423051,2424594,0.01149
3,2424117,2425022,0.01066
3,2425884,2433113,0.01094
3,2433222,2435015,0.00027
3,2435408,2437989,0.00477
3,2438015,2439938,0.00785
3,2441565,2444532,0.00633
3,2444688,2450659,0.0093
3,2451564,2455100,0.00303
3,2455239,2456918,0.00914
3,2457027,2459552,0.0062
3,2459491,2463965,0.00773
3,2464336,2464773,0.00993
3,2465235,2467270,0.00331
3,2467862,2469801,0.00078
3,2469783,2473095,0.01287
3,2473194,2475575,0.00058
3,2476306,2478715,0.0074
3,2478887,2484282,0.00456
3,2484454,2487126,0.01151
3,2487313,2489386,0.00224
3,2489387,2491180,0.01037
3,2492260,2495959,0.0056
3,2496331,2498095,0.01208
3,2499194,2501035,0.00656
3,2501893,2503565,0.00906
3,2505546,2507558,0.00304
3,2507880,2509589,0.00047
3,2510570,2512479,0.00265
3,2513925,2515983,0.0041
3,2516271,2519545,0.00623
3,2520701,2523115,0.00144
3,2522918,2524168,0.00036
3,2524420,2526229,0.0004
3,2526513,2528639,0.0054
3,2528997,2531573,0.00209
3,2531773,2534545,0.00992
3,2534776,2538374,0.00832
3,2540913,2543613,0.00542
3,2543603,2551360,0.00166
3,2552394,2554921,0.00605
3,2554829,2555929,0.00461
3,2555970,2557505,0.00945
3,2557437,2561848,0.00124
3,2563803,2566042,0.00834
3,2566196,2569700,0.00879
3,2573840,2575258,0.00048
3,2576444,2578276,0.00488
3,2580077,2582248,0.00973
3,2582362,2585898,0.01056
3,2586001,2586343,0.0113
3,2586804,2595654,9e-05
3,2596023,2599898,0.01088
3,2600091,2601907,0.00046
3,2602017,2604664,0.0008
3,2605435,2607895,0.0041
3,2608308,2611555,0.00571
3,2612175,2614018,0.00519
3,2615426,2616934,0.00212
3,2617707,2620670,0.01043
3,2620713,2622220,0.00139
3,2622666,2622845,0.00835
3,2622849,2624308,0.00126
3,2624385,2627455,0.00201
3,2630974,2633468,0.01106
3,2633663,2637056,0.01257
3,2637432,2640935,0.00477
3,2641012,2642919,0.01186
3,2643144,2644775,0.00414
3,2645078,2646604,0.00379
3,2648372,2651231,0.00739
3,2651321,2654212,0.00432
3,2654622,2656297,0.0048
3,2656716,2657825,0.00231
3,2657838,2661095,0.00565
3,2664069,2664888,0.00738
3,2666063,2667560,0.00665
3,2667851,2671105,0.00477
3,2671052,2675333,0.00582
3,2675470,2676708,0.00023
3,2676990,2679265,0.00458
3,2679435,2686296,0.0007
3,2686457,2695400,0.00723
3,2696199,2699420,0.01232
3,2700261,2702745,0.00297
3,2702973,2704814,0.00788
3,2706534,2708747,0.01184
3,2708086,2709949,0.00302
3,2710065,2712042,0.00063
3,2712236,2713325,0.00829
3,2713312,2717366,0.00457
3,2717557,2718923,0.00655
3,2718880,2722624,0.00244
3,2723153,2726951,0.00651
3,2727193,2729656,0.00598
3,2729743,2737356,0.00364
3,2737297,2740549,0.0118
3,2740745,2742756,0.00592
3,2742826,2744974,0.00036
3,2745534,2748525,0.00531
3,2749908,2752390,0.00206
3,2753307,2754621,0.0066
3,2754668,2756512,0.0094
3,2757326,2758349,0.00607
3,2758812,2760382,0.00357
3,2760397,2764607,0.01245
3,2764651,2766144,0.00893
3,2765069,2765500,0.00907
3,2765812,2768499,0.00543
3,2768641,2771375,0.00993
3,2776150,2781901,0.00341
3,2782133,2782740,0.00699
3,2782698,2787930,0.00795
3,2787953,2793547,0.00477
3,2794165,2795991,0.01202
3,2796958,2798764,0.00079
3,2799312,2800505,0.00593
3,2800853,2802795,0.00594
3,2803528,2805922,0.01045
3,2805779,2807055,0.00271
3,2807214,2808327,0.00696
3,2819040,2821441,0.01029
3,2821448,2822936,0.00177
3,2823088,2825241,0.00475
3,2825142,2826922,0.01228
3,2827190,2830655,4e-05
3,2833346,2835390,0.00259
3,2835381,2838202,0.00545
3,2838943,2840614,0.00467
3,2840477,2843781,0.00162
3,2848183,2849686,0.01085
3,2850735,2851272,0.00239
3,2856037,2856897,0.00706
3,2857847,2860668,0.00075
3,2860402,2861359,0.00466
3,2861379,2864262,0.00461
3,2864682,2867357,0.00696
3,2867912,2870600,0.00099
3,2870970,2873332,0.00308
3,2873412,2878591,0.01198
3,2879353,2882396,0.00785
3,2885064,2886095,0.00315
3,2889406,2890574,0.00286
3,2891040,2893629,0.0074
3,2894798,2897674,0.00536
3,2897638,2901055,0.00828
3,2901199,2903217,0.00435
3,2902355,2905947,0.00505
3,2907479,2910206,0.00371
3,2910411,2911354,0.00453
3,2911455,2914572,0.00685
3,2914701,2915442,0.00454
3,2915550,2916870,0.00263
3,2916922,2918247,0.01102
3,2921804,2923258,0.00016
3,2923518,2925889,0.00576
3,2926042,2928569,0.01262
3,2928752,2931362,0.01184
3,2931101,2934365,0.0039
3,2934592,2939511,0.00739
3,2940305,2942203,0.005
3,2942158,2944457,0.00388
3,2944938,2945513,0.00935
3,2946239,2949017,0.00328
3,2949152,2952220,0.00936
3,2953693,2955748,0.00627
3,2956156,2958330,0.00452
3,2958676,2961299,0.00633
3,2961233,2966231,0.00126
3,2966201,2969058,0.00702
3,2969045,2970371,0.00631
3,2971813,2974843,0.00869
3,2974802,2976318,0.00744
3,2976572,2979784,0.00178
3,2979772,2983618,0.0029
3,2983860,2986594,0.00576
3,2986398,2987990,0.00818
3,2989356,2991664,0.00357
3,2991655,2992679,0.00536
3,2992654,2995694,0.00129
3,2996179,2998255,0.00134
3,3000714,3003454,0.00975
3,3003862,3006250,0.00539
3,3006428,3008610,0.00197
3,3008499,3011465,0.00118
3,3011780,3014944,0.00832
3,3016490,3019103,0.01069
3,3019249,3023052,0.00481
3,3023141,3025945,0.00089
3,3025993,3027250,0.00699
3,3027292,3027423,0.00847
3,3027424,3027961,0.00623
3,3029471,3032399,0.0081
3,3032503,3034497,0.00444
3,3034477,3036961,0.01119
3,3036611,3038502,0.00605
3,3038780,3044989,0.0081
3,3050989,3051530,0.00389
3,3051609,3052850,0.00992
3,3053237,3055510,0.00457
3,3056375,3059244,0.00889
3,3060090,3060720,0.00022
3,3061945,3063594,0.00884
3,3063736,3065577,0.00815
3,3069090,3071531,0.00057
3,3072662,3075142,0.00581
3,3076781,3079188,0.00683
3,3081735,3088550,0.00666
3,3090806,3091922,0.01094
3,3092016,3095025,0.00566
3,3096345,3098417,0.00094
3,3098725,3102048,0.00894
3,3102074,3104014,0.00837
3,3103880,3106826,0.00178
3,3107266,3108385,0.01139
3,3108789,3110094,0.00264
3,3116110,3117894,0.00596
3,3117896,3119391,0.00074
3,3125749,3126619,0.0088
3,3130063,3133329,0.00528
3,3130072,3130891,0.00441
3,3134873,3137417,0.00247
3,3137362,3139169,0.00087
3,3139383,3144615,0.00651
3,3145526,3146283,0.01145
3,3146129,3154815,0.01201
3,3155223,3156187,0.00779
3,3156551,3157011,0.0106
3,3157472,3160874,0.00214
3,3160089,3161725,0.00253
3,3161706,3164231,0.00914
3,3164075,3166038,0.00941
3,3166698,3167867,0.01163
3,3167922,3170957,0.00616
3,3171177,3172996,0.01103
3,3173299,3179786,0.0067
3,3180064,3181611,0.00742
3,3183403,3185427,0.0027
3,3186038,3188540,0.00939
3,3189918,3195302,0.00518
3,3195314,3197457,0.00509
3,3199712,3201966,0.00943
3,3203988,3208135,0.00603
3,3208233,3211294,0.012
3,3210884,3215621,0.01204
3,3216339,3219270,0.00061
3,3219507,3229034,0.00034
3,3229060,3232531,0.0023
3,3232457,3235289,0.00468
3,3232608,3233690,0.00647
3,3235290,3238267,0.0049
3,3238996,3242599,0.00785
3,3242750,3243862,0.00211
3,3245231,3245329,0.0014
3,3245329,3249355,0.00632
3,3249513,3252582,0.01179
3,3252566,3253164,0.00919
3,3255767,3256439,0.00021
3,3260141,3261854,0.00513
3,3264194,3267695,0.00947
3,3267825,3271202,0.00452
3,3271217,3274176,0.00411
3,3274220,3275551,0.01171
3,3276163,3277930,0.00988
3,3281306,3282131,0.0011
3,3281676,3282050,0.00253
3,3285832,3288880,0.00447
3,3289677,3292909,0.00845
3,3292890,3298621,0.0015
3,3299893,3301704,0.00461
3,3301887,3303982,0.01154
3,3304225,3306504,0.00611
3,3307051,3308237,0.00011
3,3308489,3309509,0.01295
3,3310208,3311327,0.00042
3,3311785,3312831,0.00062
3,3313953,3317340,0.00026
3,3318194,3318881,0.00622
3,3318975,3320187,0.00505
3,3320163,3321724,0.00401
3,3321463,3323272,0.00396
3,3323271,3325085,0.00126
3,3325074,3331282,0.00607
3,3331064,3334986,0.01035
3,3335004,3337446,0.0033
3,3337689,3339345,0.01237
3,3339392,3346360,0.00314
3,3346509,3351170,0.00159
3,3352077,3354375,0.00404
3,3354406,3357754,0.01196
3,3358288,3360702,0.01129
3,3360711,3365739,0.00628
3,3366927,3368791,0.00985
3,3369479,3371575,0.00429
3,3372092,3374314,0.00669
3,3375105,3376335,0.0098
3,3377410,3378369,0.01264
3,3379168,3381621,0.00237
3,3381628,3384664,0.01291
3,3384807,3386533,0.01272
3,3387078,3391003,0.00059
3,3390153,3393536,0.00846
3,3394009,3397526,0.01203
3,3397549,3399761,0.00985
3,3399550,3400926,0.01049
3,3400824,3402776,0.00531
3,3405800,3407921,0.00989
3,3407332,3409000,0.00573
3,3410252,3412070,0.00148
3,3412911,3414019,0.00422
3,3415933,3417809,0.00784
3,3417940,3419892,0.0117
3,3420081,3420932,0.00695
3,3422034,3423455,0.00144
3,3423893,3424566,0.00706
3,3424813,3427058,0.01044
3,3432811,3436403,0.00421
3,3436911,3437416,0.0064
3,3438212,3441299,0.01248
3,3442237,3443680,0.00817
3,3444077,3445772,0.00753
3,3446462,3446995,0.00286
3,3447568,3450589,0.01095
3,3450496,3453985,0.01271
3,3455355,3457342,0.01273
3,3456257,3459380,0.00043
3,3459939,3463484,0.0005
3,3463477,3465506,0.00561
3,3466303,3466944,0.00825
3,3467704,3470233,0.00664
3,3470304,3473685,0.01044
3,3474922,3475848,0.01013
3,3476187,3477900,0.01114
3,3479673,3480629,0.0107
3,3481020,3481485,0.00671
3,3482149,3492065,0.00956
3,3492804,3494653,0.00365
3,3496035,3497163,0.00034
3,3497806,3499090,0.00267
3,3499537,3502452,0.0054
3,3503917,3507113,0.01119
3,3507996,3510658,0.00796
3,3510663,3513379,0.00436
3,3513350,3516447,0.00712
3,3516563,3518477,0.00713
3,3518472,3521188,0.00184
3,3521329,3523071,0.00908
3,3527280,3528440,0.00764
3,3528801,3531724,0.01104
3,3533207,3534994,0.00405
3,3535561,3537904,0.0086
3,3539347,3540473,0.00116
3,3542536,3544333,0.00755
3,3546276,3548877,0.00412
3,3549771,3551800,0.00419
3,3551759,3554843,0.00267
3,3556554,3558361,0.00471
3,3558495,3560078,0.00944
3,3561052,3563059,0.00442
3,3564079,3565779,0.00794
3,3566517,3568975,0.01059
3,3569828,3572062,0.00101
3,3573319,3575803,0.0119
3,3576017,3578082,0.01226
3,3578234,3580569,0.00659
3,3580895,3581359,0.00995
3,3583782,3585850,0.01177
3,3591251,3594589,0.00345
3,3595694,3597952,0.0076
3,3602036,3605172,0.00743
3,3605126,3608092,0.00593
3,3608250,3610121,0.00815
3,3610147,3612639,0.00475
3,3614421,3617342,0.0005
3,3617264,3620064,0.01001
3,3620962,3622637,0.00493
3,3623448,3624961,0.00679
3,3625286,3627273,0.01191
3,3628530,3630536,0.0118
3,3631887,3638100,0.01033
3,3638178,3639348,0.00116
3,3639412,3646061,0.00946
3,3645022,3647542,0.00636
3,3648902,3651726,0.00537
3,3660298,3663734,0.00415
3,3663544,3663986,0.00669
3,3667205,3668303,0.00344
3,3669319,3672207,0.00269
3,3672036,3674159,0.00814
3,3674282,3675262,0.00152
3,3675953,3677279,0.00777
3,3678595,3679943,0.00573
3,3680866,3684871,0.00333
3,3686773,3689405,0.00403
3,3694956,3696749,0.0103
3,3698658,3701514,0.00883
3,3702048,3705716,0.01247
3,3705759,3708721,0.00454
3,3709131,3711617,0.00363
3,3712360,3713537,0.00775
3,3713614,3714579,0.00613
3,3714762,3716018,0.00933
3,3717894,3721251,0.00846
3,3721296,3722741,0.01166
3,3722892,3724013,0.01051
3,3723894,3725618,0.01259
3,3725989,3727741,0.01103
3,3727771,3729059,0.00704
3,3729305,3731251,0.00661
3,3731693,3732291,0.00171
3,3732628,3736471,0.01007
3,3736578,3738208,0.00927
3,3738753,3741753,0.00582
3,3744816,3746850,0.00258
3,3746998,3749093,0.00119
3,3751558,3754060,0.01129
3,3755456,3757842,0.00357
3,3758452,3760751,0.00701
3,3760724,3770563,0.00429
3,3772311,3774887,0.00572
3,3776177,3777751,0.00195
3,3777824,3779545,0.00771
3,3779839,3782981,0.01118
3,3783087,3785664,0.00559
3,3786314,3793728,0.01281
3,3793731,3806743,0.01033
3,3814231,3817117,0.00426
3,3817294,3817946,0.00463
3,3818046,3819642,0.00371
3,3820352,3825765,0.00299
3,3825980,3835146,0.00035
3,3834361,3835107,0.0037
3,3835129,3836849,0.00807
3,3839101,3841606,0.00665
3,3843088,3845511,0.01154
3,3844772,3847586,0.01079
3,3847743,3852138,0.00188
3,3852125,3853866,0.0028
3,3854487,3857319,0.01242
3,3857780,3860089,0.0072
3,3860251,3863250,0.0043
3,3864071,3866681,0.00697
3,3868089,3871763,0.00597
3,3874487,3876302,0.00746
3,3876339,3879068,0.00762
3,3879276,3880669,0.00827
3,3880908,3882851,0.00551
3,3883330,3884864,0.00516
3,3886183,3886992,0.00869
3,3886957,3891000,0.00017
3,3891160,3894631,0.01285
3,3894753,3896567,0.00793
3,3896207,3899019,0.00029
3,3899364,3901879,0.01234
3,3902254,3904992,0.0105
3,3905423,3908983,0.00388
3,3908940,3910475,0.00699
3,3910481,3913376,0.00497
3,3913349,3919359,0.01076
3,3919463,3921519,0.00138
3,3921419,3923155,0.00698
3,3923515,3925502,0.01269
3,3925498,3929473,0.00342
3,3930019,3931000,0.00784
3,3931451,3933404,0.01135
3,3934000,3936758,0.00915
3,3937135,3938155,0.00109
3,3938183,3941935,0.00858
3,3942257,3943809,0.01012
3,3943760,3945863,0.00351
3,3946036,3947039,0.00618
3,3948014,3949003,0.00968
3,3949405,3950430,0.00846
3,3951108,3952260,0.00558
3,3954514,3955550,0.00451
3,3955961,3956827,0.0062
3,3957763,3960472,0.00046
3,3960401,3961920,0.00519
3,3962136,3963984,0.00264
3,3967058,3967822,0.00122
3,3967816,3972135,0.01185
3,3972180,3974440,0.00785
3,3974802,3977369,0.00709
3,3977550,3978600,0.00372
3,3978005,3981881,0.00663
3,3981880,3985625,0.01214
3,3988590,3991079,0.00659
3,3991117,3993886,0.01145
3,3994340,3995671,0.00455
3,3995665,4003871,0.00039
3,4004469,4006330,0.00196
3,4006346,4008018,0.00988
3,4009270,4011675,0.00302
3,4012107,4013583,0.00923
3,4014047,4017869,0.01052
3,4017830,4018631,7e-05
3,4019031,4024357,0.0031
3,4019060,4019827,0.00177
3,4025076,4029140,0.00296
3,4029183,4030355,0.00323
3,4030387,4033387,0.00352
3,4036945,4039185,0.00641
3,4040324,4042075,0.00043
3,4043288,4044715,0.00978
3,4047012,4048704,0.01058
3,4049309,4051775,0.01232
3,4051651,4053201,0.00784
3,4054724,4058840,0.00548
3,4056953,4059284,0.00209
3,4059772,4060944,0.00847
3,4060920,4063306,0.01239
3,4063320,4064859,0.00122
3,4065042,4074194,0.01045
3,4073855,4075643,0.01265
3,4078651,4079627,0.00341
3,4082969,4084090,0.00547
3,4083265,4083369,0.00342
3,4085431,4085970,0.00368
3,4088374,4090303,0.00648
3,4091567,4094195,0.00603
3,4094191,4095112,0.00426
3,4095414,4096236,0.00275
3,4099199,4100534,0.00328
3,4104463,4106341,0.00788
3,4109375,4110849,0.00296
3,4112834,4115951,0.00312
3,4121789,4123582,0.00387
3,4128334,4129956,0.00116
3,4129585,4132467,0.00319
3,4132491,4135264,0.00241
3,4135406,4136143,0.0046
3,4136453,4136828,0.00313
3,4140878,4142548,0.00443
3,4143524,4146037,0.00751
3,4146399,4154895,0.00703
3,4156054,4158004,0.01145
3,4157713,4162065,0.00466
3,4162757,4164733,0.00205
3,4166806,4168917,0.00599
3,4169541,4172122,0.0102
3,4172137,4175457,0.00027
3,4176392,4179081,0.00882
3,4180154,4183975,0.00335
3,4184340,4187453,0.00473
3,4187371,4191298,0.00638
3,4191237,4195471,0.01162
3,4195219,4195500,0.01158
3,4195770,4201734,0.00877
3,4202811,4208261,0.00564
3,4208729,4214530,0.01292
3,4214399,4216302,0.00689
3,4219310,4221666,0.00566
3,4222912,4223759,0.01273
3,4226654,4227528,0.00471
3,4227737,4229752,0.00237
3,4229829,4231408,0.00424
3,4231395,4234206,0.01032
3,4235075,4235814,0.00605
3,4235950,4240116,0.00303
3,4240139,4242008,0.00335
3,4242100,4244173,0.01209
3,4244900,4247846,0.0109
3,4247675,4250703,0.00736
3,4250958,4254278,0.00102
3,4254726,4257409,0.00422
3,4257882,4258648,0.00776
3,4258667,4262916,0.0094
3,4264194,4266388,0.01274
3,4266964,4268251,0.00945
3,4268382,4269691,0.00525
3,4269943,4271375,0.01297
3,4271212,4274487,0.00527
3,4275463,4276531,0.00156
3,4289086,4289860,0.00411
3,4294341,4294860,0.00632
3,4295327,4297000,0.00175
3,4297282,4303634,0.00834
3,4303822,4310275,0.00675
3,4310544,4311629,0.00891
3,4314505,4318487,0.00274
3,4319490,4330218,0.00919
3,4331531,4335092,0.00985
3,4335475,4338016,0.00557
3,4338250,4340446,0.01266
3,4341664,4342230,0.0095
3,4346330,4350939,0.00428
3,4350936,4353396,0.00086
3,4354923,4357482,0.01047
3,4358179,4359007,0.00854
3,4358537,4358826,0.00952
3,4361635,4364316,0.00221
3,4364480,4366969,0.0021
3,4367181,4369029,0.00516
3,4371441,4372226,0.00678
3,4374214,4374784,0.0
3,4375300,4376127,0.00979
3,4376345,4376976,0.0118
3,4377097,4379575,0.01018
3,4379793,4382224,0.0001
3,4382198,4384436,0.00741
3,4384563,4388592,0.00824
3,4389215,4393015,0.00393
3,4392463,4394367,0.0062
3,4395663,4399350,0.00175
3,4399836,4400445,0.01031
3,4403355,4406091,0.00216
3,4408925,4409734,0.0005
3,4411688,4423000,0.00338
3,4419960,4421751,0.00362
3,4423237,4424894,0.0105
3,4425191,4428199,0.00455
3,4429256,4432159,0.00357
3,4433047,4435305,0.00501
3,4435316,4437334,0.011
3,4444554,4447660,0.00638
3,4449259,4450811,0.00641
3,4450745,4452653,0.00128
3,4456954,4458179,0.00241
3,4458389,4461844,0.00089
3,4462841,4463955,0.00705
3,4464797,4465791,0.00151
3,4467090,4468498,0.01292
3,4469153,4473547,0.00776
3,4472562,4474378,0.00315
3,4474620,4475979,0.01256
3,4475887,4477092,0.00542
3,4477289,4478751,0.0102
3,4478873,4481767,0.0083
3,4485623,4490420,0.00352
3,4490628,4493737,0.00187
3,4490628,4493831,0.00758
3,4494979,4496800,0.00412
3,4497893,4500920,0.00608
3,4504067,4506320,0.01171
3,4510965,4516478,0.00285
3,4517496,4519627,0.00933
3,4519631,4521533,0.00545
3,4521532,4524674,0.00684
3,4525033,4526433,0.00451
3,4526220,4528646,0.002
3,4528362,4530713,0.01263
3,4532762,4535914,0.00274
3,4538328,4541823,0.00321
