chr,start,end
3,9671517,9675927
3,9671517,9676005
3,9676564,9683499
3,9680120,9680746
3,9681235,9683506
3,9683682,9684657
3,9685932,9687642
3,9687273,9690966
3,9703525,9706446
3,9707912,9710100
3,9710326,9712900
3,9711769,9712264
3,9722443,9723904
3,9743608,9744204
3,9744542,9746652
3,9746830,9749102
3,9749493,9753855
3,9756007,9758701
3,9758797,9760548
3,9761672,9765570
3,9769634,9772122
3,9776958,9780553
3,9787574,9788141
3,9788231,9790451
3,9790628,9791117
3,9791267,9793023
3,9793179,9794874
3,9794862,9797045
3,9797129,9797620
3,9797984,9801209
3,9801169,9804282
3,9804253,9805781
3,9809582,9812674
3,9813223,9814752
3,9816563,9823327
3,9823524,9827547
3,9827682,9828917
3,9831026,9831858
3,9832667,9835279
3,9839925,9842079
3,9843460,9845176
3,9845334,9847200
3,9848628,9850543
3,9850531,9852864
3,9853828,9856212
3,9862173,9862778
3,9867652,9870782
3,9881128,9885202
3,9887917,9889791
3,9892791,9896337
3,9895542,9898006
3,9898515,9899456
3,9901294,9902119
3,9903288,9903680
3,9906068,9906781
3,9907150,9911933
3,9911873,9914518
3,9914959,9918810
3,9920429,9922642
3,9922719,9924725
3,9925555,9927393
3,9927523,9929269
3,9929996,9932249
3,9932526,9935499
3,9936582,9939305
3,9941107,9943882
3,9944466,9945861
3,9945756,9948084
3,9948125,9952055
3,9952479,9955982
3,9957376,9958945
3,9961277,9964737
3,9969551,9971681
3,9971772,9972230
3,9972508,9974225
3,9974768,9976390
3,9978095,9979843
3,9979841,9981620
3,9982959,9984808
3,9984947,9986738
3,9989511,9991903
3,9994481,9996115
3,9997808,10000230
3,10000248,10004306
3,10006891,10008174
3,10009442,10011807
3,10017321,10019442
3,10023931,10027198
3,10026837,10030087
3,10035096,10036359
3,10039198,10043066
3,10043522,10044539
3,10045174,10047453
3,10051069,10053761
3,10053929,10055841
3,10055730,10058773
3,10061009,10062870
3,10067529,10072760
3,10073082,10076357
3,10076809,10078608
3,10079462,10081533
3,10083009,10086798
3,10087106,10089260
3,10090056,10092791
3,10095015,10102423
3,10114192,10114560
3,10115541,10116278
3,10116674,10120645
3,10121234,10123128
3,10125659,10128756
3,10127897,10128776
3,10129105,10129937
3,10129610,10132882
3,10133177,10136665
3,10140200,10143249
3,10145071,10145900
3,10147066,10147992
3,10147371,10147892
3,10148555,10150420
3,10150993,10151388
3,10152458,10155447
3,10155438,10158215
3,10159221,10162323
3,10162960,10167546
3,10169123,10172060
3,10172279,10175581
3,10173220,10175604
3,10177892,10180175
3,10182295,10182561
3,10182730,10185198
3,10185765,10186537
3,10188134,10190348
3,10192294,10193500
3,10193477,10200046
3,10205074,10207423
3,10207727,10210231
3,10210417,10213093
3,10213996,10216964
3,10217417,10220061
3,10220326,10221857
3,10223743,10224948
3,10225486,10228264
3,10229045,10230707
3,10230892,10231567
3,10232242,10235640
3,10238514,10240648
3,10243244,10245023
3,10245112,10253308
3,10254886,10255290
3,10255906,10257489
3,10256895,10261975
3,10269206,10271065
3,10271876,10273621
3,10273098,10280646
3,10281230,10283935
3,10284808,10285874
3,10285657,10287931
3,10288603,10290934
3,10305849,10310492
3,10307417,10308403
3,10315010,10318154
3,10318455,10319920
3,10319481,10320092
3,10321741,10322306
3,10323354,10323950
3,10324788,10325746
3,10325834,10328323
3,10330547,10335490
3,10338148,10339528
3,10350595,10352033
3,10352462,10353875
3,10353952,10356625
3,10357232,10358281
3,10361790,10363607
3,10365652,10369013
3,10369298,10372534
3,10373251,10376480
3,10377957,10379907
3,10380230,10383249
3,10389482,10391703
3,10393904,10395861
3,10402872,10403511
3,10408073,10409977
3,10417906,10419149
3,10424179,10431364
3,10434924,10438484
3,10442608,10445431
3,10445841,10446900
3,10447845,10451064
3,10451403,10455323
3,10456029,10461000
3,10463794,10464000
3,10465260,10468958
3,10470392,10471523
3,10471842,10473952
3,10484781,10485991
3,10498177,10500360
3,10505711,10509265
3,10512235,10513057
3,10514634,10514762
3,10517977,10519516
3,10520443,10521796
3,10523185,10523424
3,10524181,10526733
3,10527477,10528961
3,10529215,10530199
3,10532389,10532502
3,10533324,10533689
3,10538005,10540070
3,10540646,10541670
3,10547441,10549401
3,10550927,10551106
3,10565674,10567634
3,10576961,10577375
3,10581831,10582784
3,10586566,10587759
3,10588152,10589015
3,10588947,10590685
3,10593690,10599042
3,10611024,10616361
3,10620534,10624618
3,10623699,10628201
3,10629425,10633967
3,10640152,10642071
3,10647123,10651540
3,10654470,10655555
3,10656979,10662772
3,10667135,10669428
3,10669725,10671645
3,10672041,10674456
3,10674508,10675724
3,10675986,10678388
3,10679028,10680695
3,10682029,10682979
3,10685470,10687429
3,10688323,10689759
3,10690637,10690714
3,10694175,10696249
3,10700562,10704018
3,10707096,10708591
3,10710405,10712028
3,10715597,10717393
3,10718320,10718787
3,10722394,10723995
3,10724990,10726414
3,10727826,10728716
3,10728951,10730898
3,10729313,10731391
3,10731518,10733032
3,10735637,10738397
3,10738704,10740930
3,10743769,10747202
3,10747818,10747994
3,10748751,10749734
3,10754808,10757885
3,10759541,10762209
3,10772871,10775809
3,10777837,10780664
3,10782095,10784634
3,10784888,10788729
3,10788698,10790553
3,10791499,10792846
3,10792933,10795385
3,10796695,10803453
3,10805857,10808461
3,10810579,10811197
3,10813224,10815699
3,10822181,10823985
3,10827647,10829629
3,10831162,10833436
3,10838395,10840059
3,10848241,10850286
3,10851718,10852080
3,10855623,10856787
3,10870005,10877578
3,10890355,10891839
3,10892804,10893379
3,10893616,10895895
3,10895977,10898900
3,10902003,10904458
3,10902184,10902515
3,10911132,10913190
3,10924708,10925813
3,10932966,10933058
3,10940305,10941833
3,10946033,10946348
3,10957887,10959610
3,10959641,10961461
3,10968043,10969858
3,10976108,10977527
3,10980401,10982757
3,10982706,10983532
3,10984050,10987203
3,10987785,10990016
3,10993117,10995006
3,11002351,11003072
3,11005638,11006514
3,11006564,11008216
3,11008079,11009456
3,11011262,11013451
3,11024007,11024889
3,11030035,11030906
3,11033665,11035308
3,11037301,11038746
3,11039355,11040755
3,11044731,11048677
3,11050081,11051153
3,11051207,11052756
3,11069352,11071376
3,11073646,11075478
3,11075651,11077572
3,11082152,11086003
3,11099603,11104073
3,11105746,11106144
3,11114052,11114491
3,11128620,11132105
3,11135951,11138010
3,11138404,11139178
3,11148167,11151633
3,11154903,11157293
3,11159192,11163336
3,11163839,11166458
3,11188570,11191195
3,11191263,11193044
3,11193389,11195171
3,11209586,11213909
3,11215952,11216866
3,11234173,11236458
3,11236576,11238043
3,11238011,11240646
3,11246750,11247873
3,11248672,11249491
3,11249558,11251821
3,11252807,11257814
3,11257684,11259074
3,11259564,11262440
3,11264126,11265562
3,11267007,11269356
3,11278375,11279214
3,11280151,11282158
3,11282407,11283524
3,11284395,11285402
3,11289495,11294774
3,11297180,11299695
3,11302431,11305198
3,11311266,11312823
3,11322669,11324582
3,11348729,11350267
3,11359512,11360208
3,11363806,11364789
3,11382214,11384145
3,11394675,11395871
3,11398592,11400332
3,11447002,11448675
3,11452509,11453528
3,11465695,11467254
3,11467964,11468857
3,11470374,11470821
3,11471115,11472130
3,11473109,11475559
3,11478633,11480033
3,11480384,11481190
3,11527756,11529420
3,11531353,11533028
3,11540641,11541549
3,11549418,11551369
3,11578468,11578847
3,11579125,11580600
3,11589464,11592371
3,11593924,11595441
3,11595467,11597077
3,11612357,11612686
3,11648096,11650980
3,11671637,11672239
3,11693095,11693622
3,11695756,11696771
3,11708561,11713028
3,11717591,11718128
3,11720096,11722103
3,11728024,11730350
3,11737049,11738847
3,11745197,11746570
3,11783650,11785377
3,11797730,11798191
3,11810726,11813883
3,11827752,11834262
3,11838363,11840502
3,11877866,11878458
3,11878632,11878907
3,11879235,11881788
3,11882266,11883625
3,11888176,11888726
3,11908870,11913166
3,11914366,11915697
3,11917230,11919546
3,11921096,11924617
3,11924744,11926139
3,11931287,11934694
3,11956458,11959098
3,11960298,11961917
3,11965180,11965719
3,11973971,11976909
3,11976837,11979646
3,11984594,11985002
3,11988319,11988767
3,11992043,11992491
3,12064952,12065296
3,12104312,12105111
3,12130340,12132173
3,12132865,12133498
3,12139438,12140293
3,12144792,12146502
3,12167577,12168181
3,12271619,12271726
3,12349047,12349933
3,12352472,12353033
3,12357280,12358128
3,12369195,12370405
3,12445493,12448285
3,12448636,12451556
3,12488978,12489925
3,12529843,12531235
3,12560822,12562099
3,12588452,12589026
3,12591378,12593551
3,12593810,12600432
3,12624437,12624754
3,12702587,12703222
3,12770931,12773539
3,12795861,12796871
3,12836283,12837110
3,12870400,12870856
3,12875071,12877422
3,12907877,12910391
3,12931025,12932241
3,12950113,12952593
3,13032306,13035440
3,13047645,13049106
3,13061048,13062768
3,13067626,13068582
3,13078956,13079921
3,13127479,13128165
3,13143627,13144825
3,13145440,13145953
3,13162413,13162787
3,13163278,13164557
3,13171081,13171527
3,13219168,13221456
3,13233832,13240154
3,13276082,13277155
3,13315792,13315983
3,13356995,13360630
3,13368435,13369133
3,13374402,13375467
3,13424905,13425833
3,13451438,13452807
3,13484403,13489243
3,13489249,13490906
3,13490828,13493834
3,13499677,13500415
3,13526071,13530098
3,14020687,14021392
3,14037060,14037626
3,14037798,14038234
3,14038360,14039358
3,14082640,14084346
3,14085248,14093670
3,14093656,14095588
3,14195447,14196865
3,14228495,14233441
3,14251600,14254269
3,14297931,14299337
3,14298241,14298883
3,14302060,14303018
3,14308062,14308169
3,14309275,14311638
3,14311751,14312254
3,14312295,14313498
3,14314583,14315634
3,14320943,14324069
3,14324181,14328722
3,14459818,14461497
3,14518021,14518467
3,14607080,14607971
3,14665728,14669135
3,14680265,14680760
3,14683051,14683410
3,14689058,14690388
3,14720735,14720872
3,14722250,14723919
3,14724103,14728327
3,14751280,14755701
3,14755798,14760629
3,14838392,14841189
3,14842849,14843718
3,14867122,14870083
3,14871213,14871743
3,14876476,14877255
3,14877890,14879792
3,14884504,14885709
3,14905230,14907035
3,14929714,14930678
3,14940002,14945319
3,14946143,14948228
3,14949456,14951279
3,14954363,14957031
3,15006613,15007194
3,15015086,15018653
3,15018695,15019685
3,15030354,15031152
3,15051658,15051935
3,15075700,15077257
3,15091521,15092521
3,15094048,15095989
3,15139995,15143123
3,15143695,15144432
3,15150104,15150916
3,15166561,15168225
3,15172148,15172754
3,15178043,15178937
3,15179010,15184105
3,15190786,15196215
3,15196812,15203139
3,15207367,15209853
3,15209831,15214947
3,15216585,15217574
3,15219454,15221723
3,15222125,15225495
3,15229778,15230251
3,15230568,15231115
3,15231277,15232108
3,15233845,15245281
3,15284861,15285851
3,15332136,15333703
3,15340504,15341109
3,15342812,15343309
3,15345315,15345679
3,15354535,15355494
3,15359783,15360090
3,15367546,15370157
3,15391568,15393281
3,15393978,15394463
3,15398859,15400079
3,15400257,15400718
3,15400717,15401123
3,15402321,15402899
3,15405984,15407949
3,15430660,15433355
3,15448635,15450057
3,15473345,15474765
3,15479021,15479233
3,15479819,15480028
3,15502016,15503638
3,15506774,15507076
3,15509527,15512574
3,15511832,15517545
3,15517576,15524096
3,15538816,15539418
3,15560401,15560768
3,15565224,15566047
3,15567067,15569984
3,15584589,15585426
3,15601754,15603898
3,15605608,15606744
3,15615386,15617309
3,15644009,15645688
3,15646460,15647566
3,15655319,15660126
3,15660770,15661987
3,15663000,15666469
3,15687554,15688773
3,15690840,15692202
3,15700352,15701843
3,15702085,15704391
3,15706954,15709989
3,15728176,15729150
3,15738173,15738616
3,15741297,15743612
3,15751387,15752689
3,15753387,15760859
3,15760817,15763406
3,15764265,15765371
3,15766361,15767014
3,15774053,15775873
3,15777408,15778166
3,15778275,15779360
3,15782538,15785184
3,15796133,15796837
3,15799481,15801227
3,15801372,15802855
3,15818511,15825111
3,15824938,15826391
3,15828153,15829823
3,15835632,15837126
3,15839123,15840759
3,15865933,15867534
3,15868631,15871256
3,15874918,15875456
3,15878399,15879830
3,15881870,15883638
3,15885077,15885380
3,15887490,15888879
3,15888840,15891988
3,15894790,15895257
3,15900795,15901716
3,15901714,15903628
3,15906348,15912040
3,15916270,15917332
3,15927939,15929839
3,15932134,15932748
3,15933284,15933963
3,15940184,15940903
3,15948505,15950245
3,15952008,15953346
3,15954539,15954667
3,15955138,15956246
3,15968515,15971200
3,15972673,15975250
3,15983199,15985535
3,15986624,15989505
3,15993259,15995811
3,16000879,16002163
3,16006508,16011121
3,16011547,16020336
3,16022575,16024519
3,16030270,16035273
3,16036115,16037216
3,16044662,16049803
3,16049942,16051241
3,16067393,16067725
3,16068257,16069750
3,16068618,16069046
3,16070840,16071256
3,16073765,16074929
3,16079432,16081906
3,16090460,16096477
3,16096477,16097400
3,16097479,16098599
3,16108100,16111316
3,16115498,16121534
3,16123426,16128030
3,16137576,16142270
3,16144665,16145722
3,16151123,16154607
3,16158405,16159835
3,16160338,16161837
3,16163709,16164997
3,16164935,16169304
3,16188129,16192365
3,16193674,16195833
3,16195848,16201225
3,16199123,16200095
3,16214964,16215785
3,16216097,16216809
3,16216806,16221722
3,16226519,16230009
3,16230685,16234310
3,16236298,16237095
3,16236992,16237793
3,16239471,16244674
3,16244193,16244348
3,16251802,16253535
3,16260205,16262484
3,16263046,16264261
3,16266111,16266314
3,16271511,16273413
3,16283833,16291128
3,16291147,16292464
3,16295853,16297970
3,16297656,16299876
3,16300026,16302780
3,16301834,16302731
3,16305322,16306378
3,16308432,16309472
3,16310244,16310665
3,16315610,16315922
3,16315932,16319707
3,16321601,16322604
3,16328221,16328448
3,16328697,16330535
3,16343333,16344834
3,16350395,16351437
3,16358496,16359983
3,16361289,16364750
3,16368890,16372443
3,16372418,16373759
3,16374243,16377263
3,16379571,16381434
3,16382219,16383605
3,16383595,16386344
3,16386395,16388723
3,16388724,16391582
3,16392064,16394579
3,16396925,16399924
3,16401891,16404824
3,16409003,16409610
3,16413334,16415319
3,16421045,16421286
3,16427581,16429403
3,16432286,16435124
3,16441023,16442098
3,16446935,16448844
3,16460103,16461407
3,16466144,16468989
3,16468961,16470263
3,16471361,16472409
3,16472538,16475830
3,16475957,16477524
3,16477561,16479559
3,16486274,16487484
3,16488578,16489782
3,16490442,16495170
3,16496727,16497340
3,16504314,16507415
3,16508170,16508625
3,16512170,16517781
3,16525245,16529352
3,16531179,16531676
3,16533428,16534265
3,16537538,16538305
3,16538237,16539244
3,16541615,16548367
3,16548828,16549730
3,16556684,16558169
3,16564881,16566330
3,16569051,16569860
3,16570478,16573762
3,16575823,16576173
3,16578384,16578734
3,16581929,16582273
3,16586048,16586364
3,16596358,16598811
3,16605781,16606238
3,16610655,16613521
3,16614566,16614901
3,16617398,16621370
3,16621452,16625043
3,16628210,16630570
3,16631635,16632254
3,16632261,16634569
3,16647921,16649974
3,16651573,16653728
3,16653899,16656575
3,16656773,16660240
3,16660575,16664146
3,16664611,16667747
3,16667638,16669608
3,16673146,16674880
3,16678434,16680043
3,16680505,16681261
3,16683204,16684592
3,16686962,16687893
3,16688418,16689693
3,16690790,16691728
3,16697273,16697828
3,16701133,16703459
3,16706312,16707649
3,16712368,16713009
3,16719630,16722674
3,16725094,16726116
3,16728701,16729547
3,16729989,16731511
3,16732540,16733854
3,16733755,16735951
3,16739247,16740546
3,16745873,16748156
3,16748092,16753843
3,16756571,16758874
3,16756593,16756784
3,16758877,16761430
3,16761716,16764439
3,16765320,16766459
3,16768075,16768257
3,16770888,16773185
3,16776268,16778150
3,16778713,16781268
3,16782588,16784772
3,16785046,16786945
3,16789780,16790690
3,16790761,16793540
3,16793515,16798000
3,16801996,16804967
3,16805473,16807950
3,16816721,16824210
3,16825005,16826222
3,16829482,16831134
3,16832726,16837792
3,16840030,16840983
3,16840652,16845580
3,16847904,16849944
3,16855500,16861529
3,16861431,16861535
3,16863088,16866261
3,16867033,16868926
3,16868914,16871609
3,16871578,16874367
3,16873869,16876083
3,16876338,16877075
3,16882182,16883011
3,16883316,16884009
3,16886226,16889171
3,16889461,16890803
3,16892702,16894153
3,16896166,16897308
3,16897287,16898013
3,16900778,16904136
3,16907334,16909119
3,16909217,16910845
3,16912285,16913350
3,16913384,16914131
3,16914525,16915837
3,16916072,16917184
3,16917527,16920018
3,16920445,16920957
3,16922514,16923299
3,16925142,16925258
3,16925881,16926883
3,16928158,16931053
3,16931991,16933909
3,16935921,16939766
3,16945230,16946699
3,16948090,16949220
3,16949531,16950145
3,16950955,16952136
3,16952521,16953780
3,16953997,16956885
3,16965105,16967345
3,16968423,16971321
3,16976631,16978923
3,16979048,16984177
3,16984118,16984867
3,16985843,16988064
3,16998163,16999992
3,17000328,17004344
3,17005423,17008528
3,17012500,17015885
3,17015777,17016746
3,17017451,17017825
3,17019785,17020428
3,17020718,17025069
3,17026658,17031897
3,17036427,17039547
3,17039609,17041680
3,17042215,17043500
3,17051520,17055514
3,17059218,17059896
3,17071255,17071683
3,17073144,17077500
3,17079093,17080684
3,17082108,17086534
3,17087538,17088753
3,17089013,17092065
3,17092848,17095729
3,17095706,17097465
3,17099916,17100973
3,17103173,17105625
3,17115483,17119790
3,17120351,17122875
3,17123731,17126897
3,17128211,17131466
3,17130300,17133462
3,17133960,17136152
3,17136346,17138259
3,17138476,17139582
3,17144931,17145205
3,17145797,17146867
3,17148232,17149597
3,17152460,17156240
3,17157585,17159965
3,17159763,17162475
3,17165791,17166399
3,17172972,17173982
3,17175028,17175987
3,17178601,17180559
3,17180678,17182560
3,17183042,17186959
3,17185453,17187821
3,17189264,17191167
3,17191598,17191893
3,17192589,17194397
3,17195318,17196743
3,17197443,17199363
3,17200167,17202074
3,17206183,17209203
3,17210619,17212541
3,17213069,17215755
3,17214279,17215815
3,17215813,17219411
3,17219741,17221772
3,17221936,17223272
3,17223809,17225486
3,17228642,17231229
3,17231681,17234045
3,17234494,17236668
3,17238231,17240623
3,17241702,17244281
3,17246228,17248823
3,17251011,17254113
3,17254395,17255802
3,17256338,17259462
3,17260234,17260599
3,17262943,17264555
3,17265234,17266266
3,17266341,17267128
3,17268700,17269510
3,17278542,17279652
3,17280430,17285048
3,17285565,17288077
3,17288134,17289006
3,17289369,17290963
3,17290873,17298222
3,17301394,17306633
3,17306599,17310068
3,17311672,17313752
3,17313646,17316639
3,17316635,17319531
3,17319862,17321077
3,17322119,17323594
3,17324102,17327152
3,17327935,17330889
3,17332926,17336966
3,17336592,17337733
3,17338102,17340543
3,17341235,17344762
3,17345570,17346106
3,17347103,17350953
3,17350898,17352853
3,17353714,17355086
3,17357026,17357801
3,17358591,17359765
3,17359758,17362240
3,17368672,17370494
3,17372731,17373547
3,17374379,17376054
3,17377443,17379395
3,17385161,17387244
3,17387883,17390960
3,17399757,17401871
3,17420397,17424342
3,17427950,17428511
3,17428443,17429623
3,17437840,17441431
3,17441421,17441567
3,17446818,17450742
3,17450852,17452949
3,17453423,17454730
3,17457614,17458599
3,17459339,17464865
3,17465510,17468118
3,17468713,17469517
3,17472297,17475274
3,17480521,17481800
3,17481996,17483158
3,17483068,17486347
3,17486490,17493395
3,17493343,17495033
3,17496085,17497164
3,17498148,17501006
3,17503883,17506124
3,17510981,17511858
3,17512816,17515155
3,17517303,17519305
3,17520958,17522624
3,17523367,17525540
3,17525476,17527162
3,17527507,17531041
3,17532612,17536059
3,17535759,17537580
3,17539289,17541307
3,17549111,17551520
3,17558793,17561259
3,17562941,17565685
3,17567126,17569394
3,17569424,17570607
3,17570696,17574805
3,17574785,17575880
3,17576004,17576867
3,17577398,17579577
3,17581096,17583586
3,17583601,17586707
3,17590544,17591670
3,17592558,17594132
3,17594060,17599083
3,17600521,17605128
3,17606359,17611065
3,17611787,17616743
3,17617972,17622915
3,17624340,17629285
3,17629530,17633942
3,17634804,17637204
3,17637122,17639716
3,17644198,17646268
3,17647004,17648431
3,17648495,17650173
3,17650260,17651849
3,17651841,17654032
3,17654129,17656013
3,17656602,17658353
3,17659680,17661354
3,17666927,17673928
